applicant_id,age,annual_income,emp_length_years,home_ownership,loan_amount,loan_intent,loan_term_months,interest_rate,credit_score,dti_ratio,revolving_utilization,total_open_acc,delinq_2yrs,derogatory_recs,target_default
APP-11374,55,61280.68,10,OWN,24000,PERSONAL,36,13.6,704,23.94,15.73,12,0,0,0
APP-11375,42,38085.64,17,RENT,11000,PERSONAL,36,9.62,710,16.8,20.06,6,2,0,0
APP-11376,64,70978.24,1,MORTGAGE,37000,DEBTCONSOLIDATION,36,12.41,669,28.12,47.71,14,1,0,1
APP-11377,44,71205.04,13,RENT,18000,DEBTCONSOLIDATION,36,11.35,675,31.04,48.61,7,0,0,0
APP-11378,37,61635.49,19,RENT,28000,DEBTCONSOLIDATION,36,15.11,646,16.81,35.89,11,0,0,0
APP-11379,30,64003.93,10,MORTGAGE,9000,HOMEIMPROVEMENT,36,12.64,665,35.0,1.62,11,0,0,0
APP-11380,50,156515.95,4,OWN,7000,PERSONAL,36,15.15,682,7.74,43.29,12,0,0,0
APP-11381,66,18000.0,1,MORTGAGE,8000,DEBTCONSOLIDATION,60,12.94,719,12.89,30.16,5,0,0,0
APP-11382,43,46708.04,4,RENT,27000,VENTURE,60,14.35,715,36.38,21.41,10,0,0,0
APP-11383,52,50419.75,6,OWN,18000,MEDICAL,36,14.62,622,7.66,21.87,13,0,1,0
APP-11384,37,124052.02,14,MORTGAGE,38000,VENTURE,36,18.85,609,11.31,46.17,8,2,0,0
APP-11385,37,75935.87,2,RENT,24000,DEBTCONSOLIDATION,36,10.51,660,37.69,30.03,7,0,0,0
APP-11386,34,76867.84,0,RENT,28000,DEBTCONSOLIDATION,60,10.1,784,8.98,47.32,13,0,0,0
APP-11387,29,112412.24,7,MORTGAGE,20000,HOMEIMPROVEMENT,60,12.39,713,18.27,20.87,11,0,0,0
APP-11388,60,54722.03,8,MORTGAGE,28000,PERSONAL,36,13.97,698,9.05,3.41,10,0,0,0
APP-11389,22,82964.1,12,RENT,26000,VENTURE,36,10.57,734,7.3,47.36,9,2,0,0
APP-11390,65,45918.21,14,OWN,26000,DEBTCONSOLIDATION,60,16.85,616,15.55,28.81,8,0,0,0
APP-11391,45,35360.36,18,MORTGAGE,22000,HOMEIMPROVEMENT,60,9.83,733,31.24,61.51,7,2,0,0
APP-11392,59,146837.75,4,MORTGAGE,26000,PERSONAL,36,13.37,654,8.16,66.35,11,0,0,0
APP-11393,29,72006.8,10,MORTGAGE,8000,DEBTCONSOLIDATION,36,16.37,593,12.12,70.52,14,1,0,0
APP-11394,42,82646.79,6,MORTGAGE,36000,PERSONAL,36,14.18,678,12.82,15.14,9,0,0,0
APP-11395,63,34888.5,0,RENT,7000,HOMEIMPROVEMENT,36,8.5,753,28.73,6.68,5,0,0,0
APP-11396,66,77278.91,11,MORTGAGE,16000,PERSONAL,36,12.98,701,11.52,77.78,13,0,1,0
APP-11397,24,145672.52,16,OWN,25000,DEBTCONSOLIDATION,36,11.04,682,18.01,81.11,10,0,0,0
APP-11398,46,52118.49,0,MORTGAGE,5000,VENTURE,36,12.96,644,27.68,68.89,10,1,0,0
APP-11399,49,31955.52,0,RENT,8000,DEBTCONSOLIDATION,60,15.08,680,27.08,43.41,11,0,0,0
APP-11400,65,65643.12,14,RENT,31000,MEDICAL,60,9.66,819,35.54,28.99,9,0,0,0
APP-11401,54,,13,OWN,18000,MEDICAL,36,13.17,736,35.43,71.47,18,0,0,0
APP-11402,43,27476.89,7,RENT,39000,DEBTCONSOLIDATION,36,11.32,691,38.16,76.22,14,0,0,1
APP-11403,57,41465.5,13,MORTGAGE,31000,PERSONAL,60,13.57,633,8.52,26.52,13,0,0,0
APP-11404,31,46802.93,19,MORTGAGE,40000,DEBTCONSOLIDATION,36,16.01,569,15.93,73.8,16,0,0,1
APP-11405,26,36547.76,3,RENT,10000,HOMEIMPROVEMENT,36,15.9,615,30.72,54.77,6,0,0,0
APP-11406,38,116219.21,3,MORTGAGE,20000,MEDICAL,36,15.76,669,9.85,67.36,10,0,0,0
APP-11407,41,154014.96,2,RENT,14000,HOMEIMPROVEMENT,60,15.01,630,20.7,56.26,11,0,0,0
APP-11408,62,81555.9,14,MORTGAGE,38000,DEBTCONSOLIDATION,36,13.28,599,17.57,56.88,11,2,0,0
APP-11409,56,72554.82,6,RENT,20000,DEBTCONSOLIDATION,36,13.26,680,5.32,19.23,13,1,0,0
APP-11410,61,55769.14,20,MORTGAGE,7000,DEBTCONSOLIDATION,36,15.77,604,13.13,19.05,9,0,0,0
APP-11411,58,38247.5,14,RENT,13000,HOMEIMPROVEMENT,36,13.81,713,49.36,25.91,12,0,0,0
APP-11412,54,133446.39,6,RENT,16000,EDUCATION,36,11.51,740,21.72,14.22,6,0,0,0
APP-11413,37,58021.75,1,MORTGAGE,4000,HOMEIMPROVEMENT,36,9.69,789,20.1,30.74,14,0,0,0
APP-11414,57,47510.56,11,RENT,5000,HOMEIMPROVEMENT,36,15.27,625,15.24,50.32,7,0,0,0
APP-11415,45,99446.82,4,RENT,38000,DEBTCONSOLIDATION,36,12.61,651,28.09,46.69,12,1,0,0
APP-11416,58,57711.28,18,MORTGAGE,39000,PERSONAL,36,15.02,625,27.18,75.24,10,0,0,0
APP-11417,32,97601.4,8,MORTGAGE,7000,DEBTCONSOLIDATION,60,11.26,747,36.37,21.27,11,0,0,0
APP-11418,43,48782.44,4,RENT,29000,MEDICAL,60,14.92,635,26.99,13.46,11,0,0,0
APP-11419,62,99590.14,11,OWN,9000,DEBTCONSOLIDATION,36,11.09,660,28.06,39.57,12,0,0,0
APP-11420,42,97722.16,1,MORTGAGE,32000,HOMEIMPROVEMENT,36,14.18,689,4.86,24.32,11,1,0,0
APP-11421,41,116124.04,11,RENT,22000,HOMEIMPROVEMENT,36,15.39,628,26.87,71.43,10,0,0,0
APP-11422,47,41994.23,0,MORTGAGE,30000,HOMEIMPROVEMENT,36,11.77,765,32.76,48.19,12,0,0,0
APP-11423,51,57439.09,12,RENT,16000,DEBTCONSOLIDATION,60,15.18,615,42.55,41.67,7,1,0,0
APP-11424,26,158559.48,10,RENT,25000,PERSONAL,36,12.97,698,27.04,13.78,14,0,0,0
APP-11425,47,52933.62,10,OWN,22000,HOMEIMPROVEMENT,60,12.43,630,14.9,12.71,13,3,0,1
APP-11426,60,89815.5,13,MORTGAGE,24000,MEDICAL,60,13.43,659,7.48,71.74,8,0,0,0
APP-11427,54,188204.14,0,OWN,32000,PERSONAL,60,14.91,691,20.48,40.61,8,0,0,0
APP-11428,32,23753.36,8,RENT,35000,DEBTCONSOLIDATION,60,16.08,633,32.49,29.7,8,3,0,1
APP-11429,65,52063.64,8,RENT,29000,DEBTCONSOLIDATION,36,19.48,478,5.05,12.43,12,0,0,1
APP-11430,27,59930.16,8,RENT,33000,PERSONAL,36,9.46,756,9.92,27.54,7,0,1,0
APP-11431,30,24356.66,20,RENT,23000,EDUCATION,60,18.2,575,21.77,48.43,8,0,0,1
APP-11432,65,47667.94,1,MORTGAGE,4000,HOMEIMPROVEMENT,36,11.73,659,19.84,82.39,10,1,0,0
APP-11433,37,36838.89,13,MORTGAGE,10000,DEBTCONSOLIDATION,36,13.61,691,20.12,52.7,5,1,0,0
APP-11434,46,91935.52,7,MORTGAGE,7000,VENTURE,36,15.15,688,5.53,4.97,13,0,0,0
APP-11435,41,25176.75,9,MORTGAGE,2000,DEBTCONSOLIDATION,36,10.69,697,26.34,58.06,6,0,0,0
APP-11436,48,153992.83,15,MORTGAGE,23000,DEBTCONSOLIDATION,36,13.81,675,6.81,63.39,12,0,0,0
APP-11437,66,84537.35,1,OWN,5000,DEBTCONSOLIDATION,36,13.13,697,18.22,26.12,3,0,0,0
APP-11438,22,35351.26,15,RENT,9000,VENTURE,36,12.72,712,51.23,47.08,11,0,0,0
APP-11439,63,100028.43,0,MORTGAGE,38000,MEDICAL,36,10.17,771,21.49,42.31,15,4,0,0
APP-11440,21,80699.68,9,MORTGAGE,20000,DEBTCONSOLIDATION,36,15.89,655,13.43,50.12,7,0,0,1
APP-11441,56,58724.73,15,MORTGAGE,2000,PERSONAL,36,8.9,765,11.68,27.93,11,0,0,0
APP-11442,46,41742.35,2,MORTGAGE,25000,PERSONAL,60,12.44,673,25.05,44.04,8,0,0,0
APP-11443,49,,15,RENT,18000,PERSONAL,36,9.12,724,19.85,64.11,14,0,0,0
APP-11444,41,63669.45,2,MORTGAGE,33000,DEBTCONSOLIDATION,36,12.04,704,11.01,48.05,10,2,1,0
APP-11445,31,42420.19,16,OTHER,15000,DEBTCONSOLIDATION,36,16.44,631,9.94,33.23,11,0,0,1
APP-11446,60,30588.29,8,MORTGAGE,18000,PERSONAL,36,16.19,600,6.23,16.03,9,0,0,0
APP-11447,31,39132.38,13,MORTGAGE,33000,VENTURE,60,13.36,715,8.64,53.64,7,0,0,0
APP-11448,56,46553.2,19,RENT,34000,DEBTCONSOLIDATION,36,15.13,620,30.59,18.81,12,0,0,1
APP-11449,69,107070.59,7,MORTGAGE,31000,DEBTCONSOLIDATION,36,12.33,630,17.41,14.98,13,0,0,0
APP-11450,59,92076.91,3,MORTGAGE,35000,DEBTCONSOLIDATION,36,13.45,669,19.21,46.62,9,0,0,0
APP-11451,60,47808.86,17,RENT,29000,PERSONAL,36,9.14,754,9.16,59.39,8,0,0,0
APP-11452,55,48747.2,1,MORTGAGE,25000,DEBTCONSOLIDATION,36,9.24,770,22.63,52.57,13,0,0,0
APP-11453,54,98289.86,12,RENT,15000,MEDICAL,36,13.57,606,17.92,35.33,14,0,0,0
APP-11454,67,68437.31,19,RENT,35000,PERSONAL,36,19.94,524,9.73,57.86,9,1,0,1
APP-11455,44,67962.23,13,MORTGAGE,2000,PERSONAL,36,14.39,679,10.15,9.23,18,0,2,0
APP-11456,42,42121.45,2,MORTGAGE,23000,DEBTCONSOLIDATION,36,14.95,648,7.72,46.28,11,0,0,0
APP-11457,25,56291.04,1,OWN,34000,DEBTCONSOLIDATION,60,7.84,788,20.39,76.04,8,0,0,0
APP-11458,53,60001.86,4,MORTGAGE,19000,DEBTCONSOLIDATION,36,10.71,733,17.56,39.47,8,0,0,0
APP-11459,56,57205.43,7,MORTGAGE,40000,MEDICAL,60,12.74,639,8.24,46.14,8,4,0,1
APP-11460,67,86425.15,1,MORTGAGE,13000,DEBTCONSOLIDATION,36,13.22,608,22.89,27.22,6,0,0,0
APP-11461,40,87787.72,16,MORTGAGE,11000,DEBTCONSOLIDATION,60,12.19,717,26.47,27.05,7,0,0,0
APP-11462,39,37817.27,6,MORTGAGE,3000,DEBTCONSOLIDATION,36,15.37,651,18.97,27.41,7,0,0,0
APP-11463,55,46625.03,19,MORTGAGE,3000,VENTURE,36,15.24,639,12.23,39.56,10,0,0,0
APP-11464,63,42459.81,17,MORTGAGE,7000,DEBTCONSOLIDATION,36,10.63,707,23.9,30.79,14,0,0,0
APP-11465,37,119881.96,18,RENT,21000,DEBTCONSOLIDATION,36,16.49,626,9.83,21.31,12,5,0,0
APP-11466,65,184747.49,4,MORTGAGE,39000,PERSONAL,36,14.69,704,4.87,80.31,14,0,0,0
APP-11467,63,47485.96,11,RENT,29000,PERSONAL,36,12.11,714,7.83,31.03,10,0,0,0
APP-11468,54,55075.07,5,RENT,4000,DEBTCONSOLIDATION,36,17.43,608,24.36,47.63,9,1,0,0
APP-11469,29,91231.67,4,MORTGAGE,38000,PERSONAL,36,10.96,714,16.51,39.95,11,0,0,0
APP-11470,46,42040.74,12,OWN,38000,DEBTCONSOLIDATION,36,11.43,688,14.49,38.65,8,1,0,0
APP-11471,22,92268.14,16,MORTGAGE,26000,DEBTCONSOLIDATION,36,13.22,568,18.38,37.57,15,0,0,0
APP-11472,29,59252.63,0,RENT,24000,PERSONAL,36,12.94,703,27.08,75.22,7,0,0,0
APP-11473,29,25037.5,4,MORTGAGE,14000,HOMEIMPROVEMENT,36,14.77,648,11.08,23.02,8,0,0,0
APP-11474,60,31250.27,2,OWN,25000,MEDICAL,36,12.92,668,20.19,25.04,11,0,0,0
APP-11475,37,50567.94,16,MORTGAGE,4000,MEDICAL,60,11.43,727,10.98,56.84,8,0,0,0
APP-11476,21,110356.83,19,MORTGAGE,39000,DEBTCONSOLIDATION,36,11.39,665,11.08,62.23,10,0,0,0
APP-11477,45,38320.21,0,MORTGAGE,29000,HOMEIMPROVEMENT,60,8.92,787,13.0,7.23,10,0,1,0
APP-11478,63,45841.71,6,RENT,27000,HOMEIMPROVEMENT,36,17.78,539,7.42,39.79,10,0,0,1
APP-11479,60,66540.24,19,OWN,21000,PERSONAL,36,11.42,698,25.16,50.52,4,0,0,0
APP-11480,62,25993.91,6,MORTGAGE,28000,DEBTCONSOLIDATION,36,14.89,640,24.59,38.04,12,2,0,0
APP-11481,45,69513.53,14,MORTGAGE,2000,DEBTCONSOLIDATION,36,14.16,649,20.14,27.95,9,0,0,0
APP-11482,59,27670.72,0,MORTGAGE,11000,EDUCATION,60,15.77,627,9.1,24.39,8,0,0,0
APP-11483,55,79506.34,8,OWN,11000,PERSONAL,60,11.36,727,12.43,40.92,9,4,0,0
APP-11484,23,39959.07,9,RENT,2000,DEBTCONSOLIDATION,36,14.28,610,14.89,19.48,4,0,0,0
APP-11485,57,37383.15,15,RENT,33000,HOMEIMPROVEMENT,36,10.62,785,18.61,37.71,12,0,0,0
APP-11486,64,68624.05,4,RENT,33000,HOMEIMPROVEMENT,36,9.97,735,9.87,44.82,7,0,0,0
APP-11487,64,89053.74,4,MORTGAGE,28000,PERSONAL,36,16.69,648,11.61,23.96,10,0,1,0
APP-11488,50,72267.51,5,MORTGAGE,14000,HOMEIMPROVEMENT,60,14.69,663,14.64,53.81,5,0,0,0
APP-11489,58,66424.53,10,MORTGAGE,18000,PERSONAL,36,14.89,740,25.38,21.49,13,0,0,0
APP-11490,54,66896.44,18,MORTGAGE,29000,EDUCATION,36,11.14,701,27.15,30.24,14,3,0,0
APP-11491,32,72486.89,17,RENT,26000,PERSONAL,60,9.82,767,13.91,7.45,14,0,0,0
APP-11492,39,74908.16,0,RENT,37000,PERSONAL,36,12.84,677,12.08,60.42,14,0,0,0
APP-11493,57,49161.18,18,RENT,3000,PERSONAL,60,10.45,748,21.3,62.62,10,0,0,0
APP-11494,64,83054.43,0,MORTGAGE,33000,HOMEIMPROVEMENT,36,11.03,731,38.77,50.85,15,0,0,0
APP-11495,69,40171.17,7,MORTGAGE,33000,MEDICAL,36,11.9,731,20.56,11.2,12,0,0,0
APP-11496,37,103331.41,15,MORTGAGE,7000,DEBTCONSOLIDATION,60,14.15,681,8.6,27.16,12,0,1,0
APP-11497,30,88541.07,0,RENT,32000,PERSONAL,36,12.92,719,16.25,71.37,16,2,0,0
APP-11498,69,,0,RENT,10000,PERSONAL,60,15.43,662,20.36,4.75,9,1,0,0
APP-11499,67,77414.1,5,MORTGAGE,17000,DEBTCONSOLIDATION,36,11.43,645,7.38,25.41,6,0,1,0
APP-11500,32,94329.56,14,RENT,26000,VENTURE,60,14.62,700,32.6,77.22,12,2,0,0
APP-11501,36,27439.28,10,RENT,29000,DEBTCONSOLIDATION,36,10.71,730,5.13,20.74,5,0,0,0
APP-11502,44,95879.59,7,RENT,18000,PERSONAL,60,14.26,691,16.44,55.28,11,0,0,0
APP-11503,39,107821.03,16,MORTGAGE,32000,MEDICAL,60,15.86,608,23.95,44.86,11,0,0,0
APP-11504,28,127053.13,15,RENT,24000,DEBTCONSOLIDATION,36,15.87,672,26.47,19.72,10,0,0,0
APP-11505,51,63591.38,16,RENT,32000,DEBTCONSOLIDATION,36,14.68,705,17.4,29.03,10,0,0,0
APP-11506,41,50465.91,8,MORTGAGE,27000,DEBTCONSOLIDATION,36,10.98,784,18.0,39.19,10,1,0,0
APP-11507,37,34725.95,0,RENT,5000,MEDICAL,36,13.37,742,15.61,43.7,13,0,0,0
APP-11508,43,36351.18,2,RENT,40000,DEBTCONSOLIDATION,60,8.93,756,29.15,67.34,6,0,0,0
APP-11509,57,59112.44,15,MORTGAGE,16000,DEBTCONSOLIDATION,36,21.01,551,32.17,25.23,8,1,0,1
APP-11510,36,24941.32,15,MORTGAGE,38000,DEBTCONSOLIDATION,36,8.52,798,24.21,71.51,7,0,0,0
APP-11511,26,40777.7,20,RENT,39000,VENTURE,60,10.64,718,18.21,37.7,7,0,0,0
APP-11512,28,62615.06,2,RENT,24000,VENTURE,36,13.15,620,14.27,40.65,8,0,0,0
APP-11513,45,,1,RENT,6000,DEBTCONSOLIDATION,36,14.99,615,13.28,22.84,10,0,0,0
APP-11514,38,36875.52,1,MORTGAGE,26000,MEDICAL,36,10.63,650,15.6,27.07,8,0,0,0
APP-11515,45,32307.94,2,MORTGAGE,31000,DEBTCONSOLIDATION,36,14.19,638,43.4,59.86,13,0,0,1
APP-11516,32,34812.92,10,RENT,27000,DEBTCONSOLIDATION,36,12.11,706,10.21,7.15,5,1,0,0
APP-11517,35,53614.45,20,MORTGAGE,4000,DEBTCONSOLIDATION,60,15.08,649,7.27,62.34,10,0,0,0
APP-11518,46,173667.63,11,RENT,5000,HOMEIMPROVEMENT,36,11.4,706,14.75,21.08,11,0,1,0
APP-11519,61,101739.36,10,RENT,19000,PERSONAL,60,11.52,680,30.74,71.37,12,0,0,0
APP-11520,65,66642.46,13,RENT,38000,MEDICAL,36,10.76,750,12.43,9.79,9,0,0,0
APP-11521,46,78979.64,0,OWN,12000,PERSONAL,36,14.16,684,10.13,33.02,12,0,0,0
APP-11522,67,99501.94,16,MORTGAGE,12000,MEDICAL,36,16.67,591,11.73,41.19,10,0,0,0
APP-11523,52,83935.95,12,RENT,37000,DEBTCONSOLIDATION,36,12.11,624,12.59,34.63,9,0,0,0
APP-11524,30,51323.04,2,OWN,17000,MEDICAL,36,12.68,723,30.24,16.27,10,0,0,0
APP-11525,36,39230.35,12,RENT,26000,DEBTCONSOLIDATION,60,11.72,779,12.26,51.29,8,0,0,0
APP-11526,27,56238.84,11,RENT,2000,DEBTCONSOLIDATION,36,13.31,715,10.01,27.95,8,0,1,0
APP-11527,37,98925.35,0,OWN,27000,DEBTCONSOLIDATION,36,10.17,814,18.06,19.63,7,0,0,0
APP-11528,43,52302.76,4,RENT,31000,DEBTCONSOLIDATION,36,18.69,570,8.05,22.59,12,0,0,0
APP-11529,46,34463.71,7,OWN,7000,MEDICAL,36,12.43,699,34.82,26.55,9,0,0,0
APP-11530,41,25292.82,3,MORTGAGE,28000,PERSONAL,36,15.83,597,19.2,27.42,12,0,2,1
APP-11531,42,56358.29,3,OTHER,20000,DEBTCONSOLIDATION,36,12.3,728,17.16,83.77,9,0,0,0
APP-11532,27,35852.87,11,MORTGAGE,39000,DEBTCONSOLIDATION,60,10.36,768,20.29,28.23,11,0,0,0
APP-11533,34,48133.9,8,RENT,20000,VENTURE,36,16.93,603,14.44,47.91,5,0,0,0
APP-11534,35,124009.85,13,MORTGAGE,40000,PERSONAL,36,9.58,753,28.94,53.29,17,0,0,0
APP-11535,27,58283.55,20,RENT,33000,PERSONAL,60,8.58,802,2.0,59.13,11,0,0,0
APP-11536,29,41141.38,13,MORTGAGE,2000,MEDICAL,36,15.39,637,22.24,74.42,10,0,0,0
APP-11537,68,69868.88,11,MORTGAGE,26000,MEDICAL,36,9.5,793,12.18,15.3,5,0,0,0
APP-11538,28,156447.74,17,MORTGAGE,14000,VENTURE,36,11.92,639,18.52,31.7,7,0,0,0
APP-11539,43,56367.72,12,MORTGAGE,11000,PERSONAL,36,14.63,701,43.08,9.3,10,0,0,0
APP-11540,49,18439.25,2,MORTGAGE,19000,DEBTCONSOLIDATION,60,9.87,845,21.72,34.0,11,2,0,0
APP-11541,38,82870.82,5,MORTGAGE,37000,HOMEIMPROVEMENT,36,13.21,660,11.87,29.03,14,0,0,0
APP-11542,51,71197.65,14,MORTGAGE,23000,VENTURE,36,12.55,672,9.92,66.03,9,0,0,0
APP-11543,50,62633.85,15,RENT,7000,MEDICAL,36,11.99,687,29.39,83.75,14,0,0,0
APP-11544,59,53659.37,20,OWN,28000,PERSONAL,36,13.36,665,11.23,60.44,6,0,0,0
APP-11545,55,39989.17,12,MORTGAGE,9000,HOMEIMPROVEMENT,60,8.7,800,17.29,39.12,16,2,0,0
APP-11546,38,127706.14,18,MORTGAGE,25000,HOMEIMPROVEMENT,36,11.54,699,17.64,22.07,8,1,0,0
APP-11547,62,23881.16,0,OTHER,21000,MEDICAL,36,11.69,801,31.02,25.58,5,0,0,0
APP-11548,59,51303.77,11,RENT,23000,DEBTCONSOLIDATION,36,11.04,750,9.51,10.36,8,0,0,0
APP-11549,37,50707.54,19,RENT,10000,PERSONAL,36,16.42,621,23.99,17.93,9,0,1,1
APP-11550,34,91740.65,4,MORTGAGE,40000,DEBTCONSOLIDATION,60,12.31,745,12.74,67.52,12,0,0,0
APP-11551,51,111060.49,1,RENT,20000,VENTURE,60,14.87,682,11.23,32.81,11,1,0,0
APP-11552,44,53457.01,6,MORTGAGE,2000,DEBTCONSOLIDATION,36,13.67,694,11.23,16.28,8,0,0,0
APP-11553,55,65938.84,16,MORTGAGE,12000,MEDICAL,60,8.49,803,8.08,17.25,7,0,0,0
APP-11554,64,68802.37,0,RENT,11000,DEBTCONSOLIDATION,36,13.79,660,12.25,25.57,10,0,0,0
APP-11555,65,101383.24,11,OWN,2000,DEBTCONSOLIDATION,36,14.2,686,24.75,4.66,14,0,2,0
APP-11556,54,100344.57,1,OWN,28000,DEBTCONSOLIDATION,60,10.86,789,17.49,58.33,15,0,0,0
APP-11557,23,45742.96,8,RENT,18000,EDUCATION,36,10.84,681,45.65,29.21,5,0,0,0
APP-11558,57,74529.53,20,MORTGAGE,18000,HOMEIMPROVEMENT,36,14.16,708,10.11,1.21,6,0,1,0
APP-11559,63,72520.6,2,RENT,40000,DEBTCONSOLIDATION,36,16.94,671,10.2,45.08,11,0,0,0
APP-11560,60,56502.77,0,MORTGAGE,3000,DEBTCONSOLIDATION,36,12.69,673,6.19,67.46,8,0,0,0
APP-11561,46,72178.02,7,MORTGAGE,24000,DEBTCONSOLIDATION,60,14.19,651,12.65,33.58,6,0,0,0
APP-11562,43,60481.56,11,MORTGAGE,11000,DEBTCONSOLIDATION,60,17.24,611,17.1,6.48,12,0,0,0
APP-11563,64,64792.51,5,RENT,31000,PERSONAL,60,12.37,651,20.36,35.08,8,0,2,0
APP-11564,59,30393.89,10,MORTGAGE,36000,DEBTCONSOLIDATION,36,12.79,710,6.09,29.74,9,0,0,1
APP-11565,35,37836.11,19,MORTGAGE,26000,HOMEIMPROVEMENT,60,15.44,632,37.23,67.33,7,0,0,1
APP-11566,69,90118.23,5,RENT,18000,DEBTCONSOLIDATION,36,10.8,675,10.88,1.83,13,0,0,0
APP-11567,24,32686.13,5,MORTGAGE,20000,VENTURE,36,8.49,751,21.83,55.43,12,0,0,0
APP-11568,49,75739.46,9,OWN,19000,DEBTCONSOLIDATION,60,15.74,694,9.49,21.35,10,0,0,0
APP-11569,42,57485.44,9,MORTGAGE,19000,PERSONAL,36,8.65,823,27.28,16.95,4,0,1,0
APP-11570,45,100240.48,0,MORTGAGE,36000,HOMEIMPROVEMENT,60,11.86,727,39.64,23.02,10,0,2,0
APP-11571,33,82817.96,12,MORTGAGE,11000,DEBTCONSOLIDATION,60,19.23,578,8.65,11.54,10,0,0,0
APP-11572,38,47732.15,20,MORTGAGE,24000,DEBTCONSOLIDATION,36,17.34,630,4.68,71.65,6,0,0,0
APP-11573,53,53550.25,4,RENT,23000,DEBTCONSOLIDATION,36,16.16,545,4.51,18.66,9,1,0,0
APP-11574,36,22186.32,12,MORTGAGE,10000,VENTURE,36,12.52,677,23.3,41.01,10,0,0,0
APP-11575,65,56094.94,0,MORTGAGE,33000,DEBTCONSOLIDATION,36,9.47,773,27.99,53.42,11,0,0,0
APP-11576,62,31727.07,12,MORTGAGE,27000,PERSONAL,60,13.05,703,12.54,40.15,9,0,0,0
APP-11577,64,53672.0,8,RENT,30000,HOMEIMPROVEMENT,36,13.19,646,18.78,53.11,7,0,0,0
APP-11578,22,43522.83,10,RENT,20000,PERSONAL,36,12.53,788,17.5,33.58,14,1,0,0
APP-11579,55,38626.17,10,MORTGAGE,30000,PERSONAL,36,11.62,638,23.22,23.22,11,0,0,0
APP-11580,62,108430.24,2,RENT,36000,DEBTCONSOLIDATION,36,8.85,732,11.69,15.44,14,0,2,0
APP-11581,54,31631.05,15,RENT,13000,VENTURE,36,13.74,645,17.45,37.37,16,0,0,0
APP-11582,50,36992.39,10,RENT,9000,HOMEIMPROVEMENT,36,12.16,716,39.25,62.5,14,0,0,0
APP-11583,33,42230.35,4,MORTGAGE,26000,HOMEIMPROVEMENT,60,17.35,661,18.77,58.52,9,0,0,0
APP-11584,33,,19,OTHER,28000,VENTURE,60,15.8,620,12.28,55.48,10,0,0,0
APP-11585,38,38623.29,0,MORTGAGE,7000,PERSONAL,36,16.76,593,15.62,44.34,12,0,0,0
APP-11586,52,50032.38,14,RENT,14000,PERSONAL,36,13.06,719,11.8,28.95,10,0,0,0
APP-11587,52,69638.8,6,RENT,12000,HOMEIMPROVEMENT,36,11.01,742,9.83,40.53,5,0,0,0
APP-11588,55,83694.57,10,OWN,39000,MEDICAL,36,11.32,723,6.61,36.15,12,0,0,0
APP-11589,59,81687.31,4,OWN,7000,HOMEIMPROVEMENT,36,11.97,691,27.27,6.65,10,2,0,0
APP-11590,66,23061.01,5,RENT,6000,VENTURE,36,16.32,592,29.12,48.08,6,0,0,0
APP-11591,49,72409.87,0,MORTGAGE,8000,PERSONAL,36,14.63,696,13.71,46.77,18,0,0,0
APP-11592,69,74678.63,14,RENT,20000,PERSONAL,60,12.07,698,17.33,50.57,12,0,0,0
APP-11593,49,42993.34,14,MORTGAGE,7000,DEBTCONSOLIDATION,60,8.26,810,17.37,23.39,11,0,0,0
APP-11594,64,137839.07,13,RENT,26000,PERSONAL,36,13.11,662,3.05,31.37,13,0,0,0
APP-11595,36,103139.03,18,OTHER,10000,DEBTCONSOLIDATION,36,13.48,666,14.03,48.89,11,0,0,0
APP-11596,64,54638.16,18,MORTGAGE,21000,PERSONAL,60,12.98,704,29.06,37.99,8,0,2,0
APP-11597,67,44445.36,10,RENT,26000,DEBTCONSOLIDATION,36,11.36,685,30.14,32.4,6,0,0,0
APP-11598,30,136724.36,13,MORTGAGE,9000,PERSONAL,36,14.11,684,16.4,33.64,8,0,0,0
APP-11599,50,59307.62,0,RENT,38000,DEBTCONSOLIDATION,36,15.55,620,22.12,62.11,13,0,0,1
APP-11600,45,62474.8,17,RENT,39000,VENTURE,36,12.93,714,28.43,29.87,14,0,0,1
APP-11601,59,62083.05,16,RENT,3000,DEBTCONSOLIDATION,36,14.17,680,40.95,0.74,9,0,1,0
APP-11602,40,189387.84,0,MORTGAGE,23000,MEDICAL,36,14.43,611,11.93,38.88,9,1,0,0
APP-11603,25,53730.84,10,RENT,37000,PERSONAL,60,13.51,654,19.68,33.37,12,0,0,0
APP-11604,21,59170.54,18,MORTGAGE,5000,VENTURE,60,13.56,617,34.65,9.08,10,0,0,0
APP-11605,50,39516.31,2,MORTGAGE,2000,DEBTCONSOLIDATION,60,12.12,685,15.63,38.2,5,0,0,0
APP-11606,69,49278.85,6,MORTGAGE,34000,PERSONAL,36,9.24,775,20.57,35.53,9,0,3,0
APP-11607,23,35749.94,5,RENT,25000,HOMEIMPROVEMENT,36,16.97,645,23.36,6.12,8,0,0,0
APP-11608,65,39920.03,6,RENT,6000,DEBTCONSOLIDATION,36,14.03,684,15.68,22.5,11,0,0,0
APP-11609,34,24222.18,0,RENT,36000,HOMEIMPROVEMENT,36,10.94,691,9.78,56.86,18,1,0,0
APP-11610,50,93037.91,4,RENT,27000,DEBTCONSOLIDATION,36,8.04,772,10.98,57.29,13,0,0,0
